permutation,score,elapsed_seconds,n_fits,fit_convergence_issues,warnings,labels_sha256
408,0.45766800718256812,97.562812947006023,370,0,0,34d72b35098cf53d70046c632fdc65038205d0505cdee72f2d5e5dc6cc08ae9e
409,0.33628316824374288,127.8404045960051,370,0,0,674f7964168893d9360cf792f7c17932ebba6724c7984ba6f27d808854969463
410,0.39762083665542192,125.41602154900464,370,0,0,0f0531d15aa003df4f1aa90a51a5981fa90f283c69c1bfe6821e7bda38ac7bc7
411,0.38235742137914358,130.6715522960003,370,0,0,0dfd1213f5ef66562bf79e5ef5f6964849cddd53bebc0e807febbce73c55d3ec
412,0.34360477768065628,132.72359359999973,370,0,0,ae6255ed80c022d1d270e49ba682c972718a870e03854987e009a2baaf125ee9
413,0.38033236812894999,81.883633227997052,370,0,0,543ce1013483c04d617821efde57b51bbcc0796ee542efd5fd06d36aef2b8c6d
414,0.3759348643222491,129.07925432699994,370,0,0,1d0da8c85d5e497176b1377ad6de658a1dc9a46ef9846d24ce74b80056908d2b
415,0.3924510582225601,125.27962516900152,370,0,0,02f388b4331fdf88136eea90ae81cbe8569b735492c7c5f76fe2cf99d8bd47bf
416,0.3824002331938362,85.916294663998997,370,0,0,984eb137141d11b9c9ab86e302fb62ac62da397bffceea9a63d00813c206c8da
417,0.43792180124696128,83.815093142999103,370,0,0,b600cd3ad7a772ad96aedb6f7e016c4a6a1da446d320266c17f0a8da930b2c07
418,0.3950198315714108,123.50252118400384,370,0,0,a511f66cdae93cc161e5ed04703713f9d77617bafbe1fca3cb76aa90dc0680ec
419,0.4654244775597024,121.86711041699893,370,0,0,20e8d54a88ea4f4ae0d910982832df87918ed23a02dee8971716328e0b314281
420,0.38855648379340529,127.44517228200129,370,0,0,b69d83a102cd094ebf0798fb3c1d1b3bac6fb924bf41ed15e46530dc3c508e32
421,0.41040179242271557,127.4463182440013,370,0,0,73d39832f8317905366e7bd30e7b50f9f1d334cc5357cec63599d0ed23fdb318
422,0.43401474061881701,112.78496588699636,370,0,0,f2dcca25b946a680918a26f91e87ade4f009f5e2826708223c7cdecde0dd7ea5
423,0.41548242769358767,118.52154675000202,370,0,0,c5a17364230534bafe218f10ae287253f259735c364b7ad412d3796a3da12ade
424,0.32819274150304928,96.908540133998045,370,0,0,550905de67371342f9ab58bda164dfe48b530abd608200f9b0b701baf6ad5cfc
425,0.36852230214939657,103.41781443799846,370,0,0,ffb0694032301c66f0a3d005d20a89484b914b1b4b53762b7a10061868f71ebe
426,0.42853457157539632,121.64945068600356,370,0,0,538c940cf47f3ede45e478457b08b0c4bb6175e6b37794cb43ce11b64ce31d4d
427,0.42585468713858771,123.80164317500019,370,0,0,3d0c1e29a42616e817bd762b539301ee536fa3152dea0586b490d5cadb174985
428,0.3563646890049465,123.90018897700064,370,0,0,beb57d1a838420159c943bc73cdf05d26ab9fb7e8ac1d869b84dc3e09892d311
429,0.42190177480881469,107.93565071299965,370,0,0,6aca67f00d800fe1f1aee5c5a99142b0ff04111bc882c8c3fd0a853830cf00ee
430,0.44017799880624031,110.7634506739996,370,0,0,a160a2332232d1d822048ddde9e41457bea240f1e3703ee23aa0145bd213225b
431,0.4070430689503638,83.060677569999825,370,0,0,c619f3fc8e97be162f140accb36c0f3adf719deddda76986fb8d34ccdbb08f49
432,0.39405136011366809,111.27567619799812,370,0,0,912cd55e896d3c768c7f09387ce6c7136a20b0aceee609332fe2936aa506e42b
433,0.4452820977057444,126.8922705560035,370,0,0,c716538b1fc5cdc9e26c3b32036db816bd324dd8a16c6f72ceb3d48c5886fdae
434,0.36510452877177468,78.364550057005545,370,0,0,5d2a8a2a87f83e4a2a4314a4ea03847a2dda6b102645ba0ffb92787d21a6732f
435,0.36100737878870082,124.62081300299906,370,0,0,79dddf9752824762bb1f79af6557a6776c0ddbca144af4a3d3bd8fa769492049
436,0.4383550689177928,125.82710499499808,370,0,0,9626a591f590e1258bc16e38bbd6bd5fdc6b0ebcf827b05d6dfc5e75a8faccb1
437,0.40316112193163889,120.94567433899648,370,0,0,5d476cc346d34007b57b4dd05a59033cfa97e5d07c7c5e3952056527ba3076e6
438,0.39585202966212069,118.4027253979948,370,0,0,170eb25c415085d57ae4949b8c6226d959f61d18e3c82f8fb13c4d6a5c8ed90f
439,0.424046668689813,123.96238221899694,370,0,0,faf22d2f2e68bfff978cb353442bcd55f81a8db9a1323d322a722ab3ca46a1e3
440,0.41564706152859832,107.35299226400092,370,0,0,a25c8d94ed756c0f6a2164a71b806ea583cf8a6f93e18ce06e610f3e30f4b7a1
441,0.40877992291184168,91.908261028002016,370,0,0,20478cb87854731e9449a2cd568829346e45254b3fc5a848fb64c87c1577319a
442,0.38016861584908201,83.152315029001329,370,0,0,9b56b08155e58016f2833cefda34d2bfa0b818bb48770e2460dff2bdeae5898c
443,0.4040584792688634,126.96815801799676,370,0,0,4226a8f7c37c04c0d63b41cdb88caacd58371dd12b6aac0c455508c5a51cce14
444,0.43103140193749728,107.38842279899836,370,0,0,76b13a1be4b02a447fd850395ab8110571b186472a69d627cd06305f3967180e
445,0.42057226495979788,120.15733534500032,370,0,0,dc5d7ced1088f3dfad4da064412fccea9db4c4ecfe4403aa3f44db29929accee
446,0.39264128616597999,130.91796282599535,370,0,0,173589c99cc78397f94e7dea09ccc4a1cb4cb4599f9a876e54071f959b9a57ef
447,0.40404226351161843,128.03924678600015,370,0,0,c0094a371ca50a4afe5d227c1325ed2f1e361e2014461e0281a8fcc01667680f
448,0.38174245511020011,114.37883236999916,370,0,0,aeaca4891fa40eb26c6596285c9770fd4b487df32f5887290d82eed2b6f49f68
449,0.38666092191186419,114.8329927829982,370,0,0,d18ded3c23197235df61da2604db6cc53d566b86d166174df4b37187c2aa6c0a
450,0.43990915530742519,80.53918109699589,370,0,0,8823e3fac9bf88afc35662e601e68a2c6a777e55accee939f8c22468066fe467
451,0.47899013718709688,125.62583040499884,370,0,0,4398a14b0b2d71852ae829aa7745213ba729d6010b24eb2f228c81e8450c342f
452,0.37364807276272283,90.859223749001103,370,0,0,e70da7e73b0037724f625d05c9fa656438c4f703ae5140da3185d771b59fb9cc
453,0.32376771730497228,113.35760302899872,370,0,0,5f7e7f7bb36277823bb3740a20bd652f660017894a9974f50c9cf0fef85808a3
454,0.38868546885946559,122.88540485900012,370,0,0,6ca617d95c994be84b730c603b5f0ed3937abef9bf774fba60e40b76fee7e675
455,0.464086745693223,110.37334800899409,370,0,0,72fdb6dfd190708c65c054d42024e94d2e05cfeb3648e1ace0189efeac220d0e
456,0.43546462691891408,99.553939787001582,370,0,0,0adb52eb470fe67be33b76ea8d4fbe5adc049040c320cf01d9aab4debf4f5ad1
457,0.38323225733510358,126.25327231899428,370,0,0,13f17b71085605daedbcd750c00d33ec6e303a4d8107c775424905cc5ab5ad37
458,0.36298139916985789,131.6423222539961,370,0,0,eabb1a3b3ebdee3c4dd0788ad53757895b46d7af374a34a331bd64e6d6d926c2
459,0.41100295368211132,124.55630863900296,370,0,0,e49d637a4a6c588192cf800defa4fd309d05e75e5f606da2e4914db4eaf7a639
460,0.49899912891789971,98.889695713995025,370,0,0,de37310b476474950b2df852ae4db3afbf04cd001923c3987295a2185784a482
461,0.33639130730637568,77.660280248994241,370,0,0,80a3c06644c2aefc68e31725ef71f522e8235b18f117893fc2d0a08511990f98
462,0.37798258598867213,104.14840976699634,370,0,0,b0e27a5fdeb4c566b3f47db0070102f1356f680b39b93009f5bae00b473644f1
463,0.38310607469259861,120.4922993450018,370,0,0,1a68e8ce87742918667c51a4867aed725b64de9a11691cfab0e33443183c1a38
464,0.37481524139276401,128.43381901800603,370,0,0,ed3ed8feec5e8faf4b39eadd0259e2e120c635a04295dd4fbe7210e4dd03cbdc
465,0.41539904455210558,124.23956072499276,370,0,0,8c657ebc2aa1a111052ab716ed02f1176f7cdafc2e3b074f0c5aa7720da3c74d
466,0.40268808532074329,123.75719361499796,370,0,0,f2ea59f83433c4a4ad06dcf52c850853bd500dcfd8890bfa2a9c0f648abe38b6
467,0.40844811546037202,78.104418720991816,370,0,0,c640ede16d8ee75e7725173bf6eeb779cbedabfbadd4a0ae7dfee4d8a032cd4d
468,0.4316506523824985,123.28198046999751,370,0,0,53b6e6b380c67fb4b51fb1d297593af30bd957a15681a35d4ae8f5e2f74ccda3
469,0.39377490359331818,123.08258700500301,370,0,0,96cb035508b055ee50f8a0f1f7b940266b85cc1b7854d26a3f09d2728a75ca04
470,0.34318517163346007,87.481691747998411,370,0,0,53951b8cd52c425c60f7bdf20200f0cb5c4d1677b15355990836d25fc3972f08
471,0.3474180776625963,132.68053696500283,370,0,0,368eea5159cf48bdad2c304284e60cb5eaa25954fbfde1e252f96208683ddde7
472,0.45151908358160131,132.55769704100385,370,0,0,7543b068f2b3894e123dff3d9525796c0937b1391984797ce2e1e8997e510514
473,0.4101317684291137,84.344878030999098,370,0,0,b2b010a3314816eebb172b60136c9aaad78b771a59902f5baec820066b5cd9c3
474,0.4571140620469652,123.83281896499102,370,0,0,1b97f661521841ee4914f9a8558c647c102ac5974e016849b7b123167361a443
475,0.41935015850438478,129.28255436499603,370,0,0,42d4d9778ea0340d632dfee1d69479037b46bab8baeeea5eae55755b99120039
476,0.39520002310071017,90.460946385996081,370,0,0,878592146dcb7bad157933f0469d246787bef50c0dd6ed5d191ad34176220a34
477,0.4627168450432162,125.87185077999312,370,0,0,2188a2ec9a909ea01300727f2ff2c9b2202bcaef0ffe1e1c386b621942e81989
478,0.37981555940997958,131.95323912400636,370,0,0,137f0578363b4de5a928256ec96d980ee8d0c7c15057f7debb1279fad7ba332e
479,0.41532103829029882,78.840118834996247,370,0,0,44cd2c26fc4e716ccd58990b6d1871ee49e4f05e004047746fc23ba89678956b
480,0.41094926789481678,140.33969859899662,370,0,0,065d8cc1bedda72c8fbb798595df0afc5a2714de8c5eb260262d2a65ae67c61c
481,0.37592400658173009,127.33805914199912,370,0,0,ebe68e79d16bd9b79bfd34171e89961b3335b034502d3ee6bc5031c0543d6d11
482,0.38977806438893747,122.93584201499471,370,0,0,493edd76310d1c10dc14f62f1c6e423804595f81c48d328f3328d993f1715254
483,0.4513409954010304,115.56431483199412,370,0,0,fefe69f5ef66de509911d2522725e9c1458bbdfd474f11ac81643890c7e63990
484,0.3871439835966472,98.49961891300336,370,0,0,3f5ee723524a32b152b7f8192c8c5b39bfd25addd18b84c395e72deadf4e810a
485,0.37486606804219991,86.980099589010933,370,0,0,94ddf08b51e017744e674dc6742cd0993f055b444a626a1752bfa2d180cb2402
486,0.36801811905818882,125.56546483100099,370,0,0,a259d55c72d54075eb89f6d63601ce2f2709f38c2c0c765592aebdf7fa047617
487,0.40468160322114721,127.47373010500451,370,0,0,70745c79a958bad56c3e203ad38a197d6b97dc1a5372384d0b311b28286f9537
488,0.4293197788865713,81.96532610799477,370,0,0,7da59832d967a4bde28cde0bf23c73b92c3d9da3c84f2d5c55d50f9f38ef7413
489,0.3702945138939619,135.99756139000235,370,0,0,6c4fd5ef8572fab73004929f5edfc654f6e19c31b9b49ba6e3a0ea4136891ee6
490,0.45583297967446229,136.97932020100416,370,0,0,a9afb00fb8d95ae9dbe44ee80d77e76cb705c8f4e36377c4a79f8de232757de6
491,0.43890724035656947,82.541725615999894,370,0,0,fcd25c91db108a20cbf0e20806570d10e005c77f9f64c28bf3f7293e5b44cf08
492,0.34771088270531197,131.01799511199351,370,0,0,a5e91c9c8c35755c9c76f75c7c21f9fd6437a46b330d5abd705051bd1c6856b0
493,0.35743378391241742,130.66263907999382,370,0,0,af3de7862026389b17b7b78dc8d4a7f1054fd44ef827782f0ab7dd99777f15f2
494,0.3469173349971954,132.02567415000522,370,0,0,39fc63739a8b748ac183d08152a142a8f5f094221566466864242fe9eee68bd6
495,0.4050226430682618,81.953631791999214,370,0,0,a4b843300bc874a29d772c0c88df21bfa35f604e84be71e3ddf375256686ac15
496,0.35276296541712959,131.34182583600341,370,0,0,d58a1fda587fb8d54ee608d982d24d515857e76ae38539e91b5f7df0f472648c
497,0.43899942869341207,112.49773677099438,370,0,0,70f76a9d73b27d961d4ba75c2570ebf4a415a472a0cbe1f834220735ad5160e9
498,0.38196497094587079,90.283144586996059,370,0,0,3fe58c106bb156e33561e22fc629852f981cf0d0b0e57a520f081be1842097ed
499,0.4341144765588632,115.3302045580058,370,0,0,026c5abe47f88d6ed877184d23f24c603b2e2252eab6444d8dfeba0374d52143
500,0.42966604808800107,126.9585244810005,370,0,0,1916385c29081e6b7d9b51e797fc561c1856f8326d54e50a8f6fea868edd8ae4
501,0.41952466255339449,114.59851523999532,370,0,0,24f39139e9681fd81dd8c29077fe1d26a5352b12cdac0eea2a61e06e23fd3389
502,0.43094674211963058,81.718687019005301,370,0,0,2fa69d940ac8a83e29c4bf0bb2d995dfb440f255450022d539b65e1da2a1ab33
503,0.38579050126205061,120.90737432098832,370,0,0,dd5e9547dc1141a33af0127bfc9c6cf9105fe12ce07a9377717fdb163038aef3
504,0.38556707545216501,125.36273900700326,370,0,0,380ef108714285fdb3eec2468d9680dea458826073faff364170d65c37a965e5
505,0.40936360724580217,125.71260163500848,370,0,0,8d78f72b6cd709ee1234447d1a26686d67d735f78b15523a53acb2e5d31293f5
506,0.38911715598511321,128.01237395399949,370,0,0,c6f89be873816f6113f7dbac9d48c356cbb79c6c651bdd15dd739091347e1e25
507,0.37606266256982929,115.24237449398788,370,0,0,4393d51694d5c0df8d4ecc12452b97c026324b22d2fb186206ca3fb76a0482b8
508,0.3189171707982415,89.201469798004837,370,0,0,1f1a9654a69e35d3fcf1f026a933c41c88ae56897781e0c1c21a1669d51d1609
509,0.4164483036791784,80.229389102009009,370,0,0,7cf5470c8f7dcf06aa25db9625e7c37401717a293febd77a1c899b170647fcac
510,0.41900875324990861,132.70633777100011,370,0,0,48e4325e8807a4835c1ca54f24e82a7264c4877dc318bf4ed1ec8b07e35d2e33
511,0.37796788316865387,124.30192579200956,370,0,0,905a6b2a5d969fb6a7d87cf172aae8ed4a3d51d9c9592f168dc499443041e07e
512,0.42224288280089972,127.59585951900226,370,0,0,9d00b87c561053252fd1dbb008e5e387fc294731136ea77421d9c09d44a6e3c1
513,0.3931387815363464,79.155949258012697,370,0,0,425fec02796109cfbe7783c89b6241c01294bee95aef848cb01e08b0898c9565
514,0.4020841559306732,127.12012085299648,370,0,0,5d41e3d27eb90935c48dbfa39cdd602fdd36beade344ad14677d590e55624d6b
515,0.34402919005205818,85.621203137998236,370,0,0,899895198e808259a972dc2e7eccd6fcdb997951fb310da4a8eeea45675be086
516,0.42507959636880333,125.42977690200496,370,0,0,c22bbb7b1f1f1bef3dc45f85cdbab0f9408685d3bf503083192c8f23eb1b2527
517,0.37810552735310649,123.42484208800306,370,0,0,3fa2d7277502fead1a460d6b467ba3216e6db241a0d5cbdcbc8c95d862d6bf2a
518,0.4997643302744702,123.88511995899898,370,0,0,1c567a4461bd182744b537392ac9f11ef5058f0830cf269e8aa16c73151fb2f4
519,0.43203265947643837,78.213961144007044,370,0,0,e76c1b5c9ceaba1e3015c204eaa64b2809949bff25b12151c8f44acd6a431134
520,0.42909936453893438,88.716290739001124,370,0,0,16f427959fae9958b0af698d9409dd49a47636a4a313cf7e61129f3309db3bb4
521,0.46082029504822958,127.90324893100478,370,0,0,6f7eb87c9cb7086145acb6462438e00c6d108f5b7a373530557c6f77fac60bc9
522,0.37984217757817512,131.34808056500333,370,0,0,88b4887dfa13e274b804163d0b90b56e399f9b7766764c1db38499cdac0576b2
523,0.39941411737329108,126.10941721299604,370,0,0,1e091ba0229c9c27611867bd55c166494c2ee0ebce94d79431870025f8afb3d7
524,0.38968474634004158,126.9176098780008,370,0,0,a2569263df934025136ad66af7dfc5a659b8cbf72b5b8a7e4846fcaddb66bd1e
525,0.34795558703781088,147.95920547799324,370,0,0,cb5955c9b8164870c776dff89973fe8d233b75fa139f548167ff5b93ce295799
526,0.41179742070930098,79.250116948998766,370,0,0,0369b1d8310ccad923a6c4f345c4718fd7181868abc741a361c4b5872c5d8648
527,0.4478113973105341,129.00781577499583,370,0,0,e6a4813b5eccf5d292c8287a68f6f00ada00e5ca17b2564e0d9b40366bd8b6f3
528,0.4428196747133768,135.65267650100577,370,0,0,4063ec8089601311124d8033d81997cc12ec68b0f06ac6024a11b9bd606c1837
529,0.37304679496315751,78.767208941004355,370,0,0,b8196227b1177c12970a9c34ca7855d63fadc66cab6fae97201c6206b0c9f4a8
530,0.39243178642405968,124.109107294993,370,0,0,e3d05b17742bda74382f3946134139f208253dd4a23727de02321d51f1410a10
531,0.33732689188828852,218.55860164199839,370,0,0,7424cd48a6c4d3bed94522355fb5ad2532a2aa40e52f1a666200529486ef2c42
532,0.42192313779150098,131.98237464600243,370,0,0,98ff265c2e51d20a77ddcb665b7818b10494fc6079aaf38a6e33db84fa5990ee
533,0.4331683837702886,123.37497945899668,370,0,0,3d64ee317964f5f570d1b8c368472f48754cc900af9fe99464d924aab8cdf1ec
534,0.44412915746443421,212.04248068000012,370,0,0,d7ea332a922e492a837f8caf160a98811c7f95bc707cfbe0726202e848a716f8
535,0.42947230727806429,135.29791466599272,370,0,0,3eed1c2a9158e1f3c58b8ffe04d78f6a6b37a8fb811dc31164431c5d7b6c46a7
536,0.40616787099461388,88.71620393700141,370,0,0,cb46847d346d921dd74256a8287d135df128151b0956620b3b600a9e54175164
537,0.4411667753404937,179.79420188099903,370,0,0,8eddb206d49a67ccdf201deea2e8b9e40c6e9127f1a66b5145c05e77b73668bb
538,0.44804636960674848,197.38670656000613,370,0,0,a66f096e2fc752c8552bf525d1bcd5253a63f40e8ed65eb36e51a02121f108ab
539,0.37748757803326011,218.16840098099783,370,0,0,5bd687bd642e180f5467c31d69c24917f5f5abcf32c479806657d6ad0179ac4e
540,0.46678748171301832,93.164888226994663,370,0,0,23349f9f45bb317d8764d5c353d0582af034e9ab1572302ff2218508fe41f017
541,0.40907875763356671,77.058557636992191,370,0,0,de4f0d2a677cd88658d29454266392973ae3dd8e97bb66325022b3ac0e49edfa
542,0.39825611088643598,115.41601912399346,370,0,0,f7477ffccdd4c49785ce6a8e4bd85eeab411551be05538fc2d84d493cf49641a
543,0.38169033186013318,222.389739930004,370,0,0,1e1fadd8e73eadef61ba18ce31ad90342ade25b6e8970596fa045b80c2a455ae
544,0.46568463952360251,83.594015205002506,370,0,0,950c2d0d18d1bea2e453febc664c0577257d17ad62cd651dd5d0ca1c1b071cda
545,0.41916346816682032,97.013637299009119,370,0,0,1f5bce8aca06202061dda1e5ce9742874ff4f44694d3ed2d6666b78eef66410d
546,0.44854336057298189,111.54863893099537,370,0,0,8b57bfe6bace255cf9f020b7c04fef601639f96be9b2488a904a12ed8ba66eb9
547,0.4227568288220373,222.1979942379985,370,0,0,f8c5851725199c8c4f5f3af14562aa12682e75911f84cdf3deac45be3fae6390
548,0.35599449450533038,144.58868013300523,370,0,0,6c67708f9f4e048e93a0d9803ec3002944c5def2f4d97b586cf05150e02debc4
549,0.4214581214244475,133.3168288559973,370,0,0,b0d4182d40b332a28a80f3b82ea6a8330fa30edd59628ac7cfd4601f57efae7c
550,0.39928239373950969,82.29131685300672,370,0,0,8a7a3643957f744bc57ebdca937dd1d8305af86b238ae592f59b02925ad9299a
551,0.38435142530686361,151.45150983100757,370,0,0,8484bd8520257dda9774fdd68cbba8bf52c7e54c946433d045dbec8df67ebd12
552,0.41736208730523711,150.36647956201341,370,0,0,3c47e158783a069e5e5c0a0dfee7b4cfbcbea2fe7fc18ca1d1ea09e15d434a8b
553,0.39390826589399619,104.34156176100078,370,0,0,3c2b70b6e141c43755cd43c0348f1ddc101bc5eb5985ac168fbe150e0c1b3c18
554,0.42636652895416782,119.83712653699332,370,0,0,b06c25ac2109c2e03da96aa4cfbac00fc08718b6b70c35a8413aff5d2a177bf8
555,0.39964335680162189,120.616606814001,370,0,0,d57153f5106b3f935a854cb426a80aa136914641d84e880f46a855f3b23b8e3f
556,0.39252096650506541,132.73912131399263,370,0,0,f67fa83b44dd2d14a94144fc5a3a15e852ee0c037a5e1e3d7c94f4d167f9378e
557,0.3899641466386542,130.53931650199229,370,0,0,4a30a4375638d2ee675d94f55d3038fda5ee638d4143eb24585034c2da7bae6f
558,0.39265668067502452,80.322179921990028,370,0,0,10f99688f6450ddc6c1057c78fd63dcc94760980ffc103e0a3dca6534b61a2c5
559,0.3934282399289547,83.569319618996815,370,0,0,d0857064d8003ce11e8f9fd6bc37a13128e632b294345bd71229559a961a4869
560,0.46703838923154528,120.36754703900078,370,0,0,73772df1503b4f9cbbe13c04aad0ba54b6fa2cfa3a28864008f5b8da591e3587
561,0.3600034074352999,123.12762534699868,370,0,0,662be3316702ce20427028cc97afb02e19a0a584252bc6fc4ba52b409d2e571b
562,0.35236054307350162,124.09273661799671,370,0,0,6cddcd5d21c6975ea30da1082c7882bebd91d768710c1c674425b4bdd915604a
563,0.39876666045757131,76.460763923008926,370,0,0,5dcdaef01f43b4488dc02c986fe216f0a939b3a38ce1622940dcaf237338829a
564,0.38339449266965742,92.733849380994798,370,0,0,a3129e729b7b0f8b6274053f01baeffc34b7e82e3c47ff8862eaaabd2b8a528a
565,0.40567795798641709,147.21680158999516,370,0,0,659b49152c96181e023e19de40194eca81e65ea998488ddb2c34a33672bd1c63
566,0.4423125156172158,122.40173969800526,370,0,0,521830f0af7e7ffecdd98d391bcb256ae5f47ff30ded423685202cb77393c4e0
567,0.3647932309875257,122.69116626799224,370,0,0,d2893d1a3f8578d018934829afb1f5d2fa4157e63882a9da6357d471cbaa4699
568,0.46132649972076217,102.05457407499487,370,0,0,353cdc4c2af38e659c6523ebfc1506b7a1244b49bad52728775b695b1bf81e1a
569,0.43774631396940589,87.540104824001901,370,0,0,dc2bac1d1a623585b626bb19431907832a0209411c096540b9cfcdf49227ab8c
570,0.38762999685240468,182.08838381498936,370,0,0,ea3126df09bc52d1e1fc9b70672276d7edf35d4669b5a0760d204a9c737f1456
571,0.41170028155789001,128.82553900699713,370,0,0,e4a12baf7180f77991ae2c6e043f113bef1c15232d3c745e84405c2527beaa79
572,0.36570129392016237,120.43228181700395,370,0,0,61f57fe66cc03aa6ba91c3eab54cc18e4b8c754506b2782825fdaa9590150d18
573,0.39873422776177331,116.67830571898958,370,0,0,7e4eee5a451ea86d58c07b61c0a0de258104d91ed525801c222cfd288e96383c
574,0.41272489193777001,123.55357429099968,370,0,0,538da601f137443dc22dcd0339d664fd6a570541c086ebf8cce88021ae9f8f65
575,0.34889436499330589,139.72916569300287,370,0,0,43e23df86ff4a46506408ba2abb5fc9e976ca07411ede4be67fb33b4d85f42c0
576,0.40716141802082179,119.33976419900137,370,0,0,d4fa1e034aa5deab6157f66856b17186bb362ce3f8b1a5914aafc60e2d4a7eb2
577,0.40102860274997421,147.35419756900228,370,0,0,eeb3f61f562037100a3f32d4aa05cd625f5551f55318010d3fbd01400c7a318f
578,0.38289538472873008,144.40809251899191,370,0,0,d8494aef693844a1d41b63204adaae39503053ae934afc0a9666b1086253a458
579,0.3769163484376874,119.4237284080009,370,0,0,0466a87fe2a7a0b2bb84fbc598b07eb2e405342a6d150dbea63a8dc474895354
580,0.37783928029969888,119.92988035400047,370,0,0,b329699f8ed986f7af9299b6ec1594351dbc609bc36a76719945366db2d290db
581,0.41703791303410409,121.38758093101204,370,0,0,ec26ee4d740a97872fa8a6552fc923c155f548429b0200293fcfa02bb920291a
582,0.3923185827113117,124.24251222300518,370,0,0,10ef78c8084bd122ab318145ad55103c1e27f1050bc54f1a3fef2256fb2b816d
583,0.40962027658255878,78.960537866994855,370,0,0,f318b46d864edbc83febdeabc177d28f08bfe5f57a2eab3604acdcfbb8aa4655
584,0.46640525594400623,95.746196129999603,370,0,0,00687acd17443b990fce94dde6706d44689eefadfd7f389da049abb55ea5d821
585,0.45266456425432638,127.70224323199363,370,0,0,81ed100c5a2a930959c9af8e02452a9d2a9b340c798dea8e19808f344f47fdc8
586,0.34958195247046497,124.12775524100287,370,0,0,b0684a0cc9c91a4265bacf5249c1d5fc254925bc7b4aad4c8af155b89744c2cc
587,0.44361932876143167,102.32866845100943,370,0,0,f416341e3e302d6746e296b1f49273b6debd2cad1f3c5da3a1db0ee79f2b5c85
588,0.34191592605898707,100.8706450949976,370,0,0,d0cee443ffe7646efd4299e3ebbb5e2ad2fcc0b2b5d37aa3fbb4ffa483fffb79
589,0.38014819760753349,93.308727455005283,370,0,0,6b525e0c5c071bada23ddf350ffb22092d9c8cca32d83d6b956efbbe533350a4
590,0.4232262827548004,126.84359494499222,370,0,0,86c4bab131d44b125fd3eb1615ba482da211ec3e717887e741a2ffa453f99d0c
591,0.3528920782534275,122.06822506499884,370,0,0,e9f37a1e1e09912cb4d0718d7ae42a70b202acb0989823b1620b6885b3fdcb00
592,0.37754910321680202,120.13091234299644,370,0,0,b5dd51438fe1ea7b2da2cd1e7ff2ebd8be5d4518b308d160ede4fbebcb88bf70
593,0.53997486500465763,124.60054867199506,370,0,0,dd65ea8c3ec37c3d2423943976d3b5296f0ba7aa1433fe805950a15e453f1099
594,0.42691751377853382,119.89376618798995,370,0,0,e5d45881c29603f306abeba14f9f87f850025ed089b5bbe2068c7de0363a842c
595,0.34434445959347137,77.378217818986741,370,0,0,d25983aaf18fd5038b8746e9a50a613ec59b66b685d3d734b0f6d730590713ac
596,0.40037123857865897,121.17518913499951,370,0,0,18f7cb85098ba2e0e5a525de5a1c2684597a9b7e9296a7f1f69707f747138e5a
597,0.4033833227973756,101.85319722398708,370,0,0,158469cfdd661f66269b0a7847adc371421af6cbee9fa80c956b245dac6e0c13
598,0.3910186165020445,103.113836894001,370,0,0,934562c51981aeeacbb3df1b39bbda4ea017b24fc7f028eacd84f11e8193212b
599,0.3748077958451399,119.77582377800718,370,0,0,653ff7f366a5516a137b1166d0bdcf8e0af157664efef05778b10c51cf02287d
600,0.44264275625120009,93.002828671000316,370,0,0,96467aa0d04d664fa6129af36cf7d5131843e04ddcbf3cda57552eeabd1f2d75
601,0.41245739744126841,109.45550751699191,370,0,0,a541b6fdadef65249135438209213cde4e89a6b6236ebfc3e0ffad7bdfdcc8a2
602,0.40099557037968758,125.64299911499256,370,0,0,7f4a05f30d9466a60eb157050a947de889042178dde972ae7d11bf8e7e9f262d
603,0.40999454111756528,124.73502857200219,370,0,0,82b41ae77bcaecc7709c850d4d63666f547504a4e7efcf14461f3f1a6bd9f694
604,0.45161915555364091,119.08926874300232,370,0,0,f6b0be46bdeacd0513387c6a17fa3016946789391c93a09ac911aab761fbb007
605,0.30794752958370453,126.70625370999916,370,0,0,08077fdccc7e64f6b44f8b60cc86832b111f968dea4aed2624d9f92200c82946
606,0.36487260110197162,86.130145496994373,370,0,0,2bf5ae3e84276045021cc8530afae58fb049bece685327b787bdfc6b77899e0a
607,0.41502467879805222,112.01933612900029,370,0,0,96e1230b07ab7f21ea05be532aacd8360a2c78cc5d90a53352829cb22f7219fd
608,0.33669699527862601,104.1572037379956,370,0,0,8165a15405856706a82cbbffe8ae61720e2ce1173b1ef81380267a83d9c86310
609,0.37968778838627121,113.87069064500974,370,0,0,9de928e82ed091aa3b2c883eed80b3660db82a216127e536eda5c7933c4e7395
610,0.34673968643249908,121.80174873200303,370,0,0,b2b9a218c458ce80d618aec79a2dc213e4188a2134b9cc28b809a38ef3d97342
611,0.39610948079553998,121.66496161599936,370,0,0,64579d21f0fdfdd5c2dc2e630d4e89626558af6ecb153fd92c5442082fe2d85e
612,0.45327816457038822,108.71699439299118,370,0,0,02e68b96568cff467649e3c18310f47309612d59dff82452cc705492c089fda5
613,0.40597144287937859,104.86481374500728,370,0,0,bf843f2dee44fea6c62807ec8f04787f87757d3c5f0e1142a70c18bae5ac86b4
614,0.4553818293241304,99.599474179994999,370,0,0,7767f94cc93376c6022856564a3ccc5645bd194a2b48467cfc062f559478ff6f
